category,kegg_drug,pubchem_cid,kegg_target,chosen_uniprot,chosen_affinity,rank_1_based,total_ranked_uniprots,rank_percentile,higher_ranked_targets,higher_ranked_yamanishi_known_positives,higher_ranked_apparent_false_positives,higher_ranked_apparent_fp_fraction
ion_channel,D00548,667484,hsa:2554,P14867,-5.7101,3898,7466,0.5221001875167426,3897,6,3891,0.9984603541185527
ion_channel,D00548,667484,hsa:2557,P48169,-6.0918,2660,7466,0.35628181087597105,2659,0,2659,1.0
ion_channel,D00548,667484,hsa:2558,P31644,-5.9148,3218,7466,0.4310206268416823,3217,3,3214,0.999067454149829
ion_channel,D00548,667484,hsa:2561,P47870,-5.962,3050,7466,0.4085186177337262,3049,1,3048,0.9996720236142997
ion_channel,D00548,667484,hsa:2562,P28472,-5.9148,3217,7466,0.4308866863112778,3216,2,3214,0.9993781094527363
ion_channel,D00548,667484,hsa:2563,O14764,-5.7307,3835,7466,0.513661934101259,3834,5,3829,0.9986958789775692
ion_channel,D00548,667484,hsa:2566,P18507,-5.8191,3526,7466,0.4722743102062684,3525,4,3521,0.9988652482269503
ion_channel,D00549,4943,hsa:2554,P14867,-5.4668,3888,7573,0.5134028786478279,3887,5,3882,0.9987136609210188
ion_channel,D00549,4943,hsa:2557,P48169,-5.445,3966,7573,0.5237026277565033,3965,7,3958,0.998234552332913
ion_channel,D00549,4943,hsa:2558,P31644,-5.6885,3111,7573,0.41080153175755973,3110,3,3107,0.9990353697749196
ion_channel,D00549,4943,hsa:2561,P47870,-5.759,2887,7573,0.3812227650864915,2886,1,2885,0.9996534996534997
ion_channel,D00549,4943,hsa:2562,P28472,-5.6885,3110,7573,0.4106694836920639,3109,2,3107,0.9993567063364426
ion_channel,D00549,4943,hsa:2563,O14764,-5.4079,4115,7573,0.5433777895153836,4114,8,4106,0.9980554205153136
ion_channel,D00549,4943,hsa:2566,P18507,-5.4481,3956,7573,0.522382147101545,3955,6,3949,0.9984829329962074
ion_channel,D00549,4943,hsa:2741,P23415,-5.1543,5009,7573,0.661428760068665,5008,9,4999,0.998202875399361
ion_channel,D00549,4943,hsa:2742,P23416,-6.0853,1911,7573,0.25234385316255115,1910,0,1910,1.0
ion_channel,D00549,4943,hsa:2743,P48167,-5.6362,3294,7573,0.4349663277432986,3293,4,3289,0.9987853021560886
ion_channel,D00550,4192,hsa:2554,P14867,-7.268,3535,7397,0.47789644450452884,3534,4,3530,0.9988681380871534
ion_channel,D00550,4192,hsa:2557,P48169,-6.8952,4616,7397,0.6240367716641881,4615,6,4609,0.9986998916576382
ion_channel,D00550,4192,hsa:2558,P31644,-7.5576,2725,7397,0.3683925915911856,2724,3,2721,0.998898678414097
ion_channel,D00550,4192,hsa:2561,P47870,-7.9257,1796,7397,0.2428011355955117,1795,1,1794,0.9994428969359331
ion_channel,D00550,4192,hsa:2562,P28472,-7.5576,2724,7397,0.3682574016493173,2723,2,2721,0.9992655159750276
ion_channel,D00550,4192,hsa:2563,O14764,-7.1248,3963,7397,0.535757739624172,3962,5,3957,0.9987380111055023
ion_channel,D00550,4192,hsa:2566,P18507,-7.9942,1663,7397,0.22482087332702447,1662,0,1662,1.0
ion_channel,D00552,2337,hsa:55800,Q9NY72,-5.1761,3760,7535,0.49900464499004643,3759,8,3751,0.9978717744080873
ion_channel,D00552,2337,hsa:6324,Q07699,-5.2036,3669,7535,0.4869276708692767,3668,7,3661,0.9980916030534351
ion_channel,D00552,2337,hsa:6328,Q9NY46,-6.1249,740,7535,0.0982083609820836,739,0,739,1.0
ion_channel,D00552,2337,hsa:6329,P35499,-5.4252,2866,7535,0.38035832780358325,2865,5,2860,0.9982547993019197
ion_channel,D00552,2337,hsa:6330,Q8IWT1,-4.9679,4513,7535,0.5989382879893829,4512,9,4503,0.9980053191489362
ion_channel,D00552,2337,hsa:6332,Q01118,-5.7546,1683,7535,0.22335766423357664,1682,1,1681,0.9994054696789536
ion_channel,D00552,2337,hsa:6336,Q9Y5Y9,-5.7027,1853,7535,0.24591904445919044,1852,3,1849,0.9983801295896328
ion_channel,D00552,2337,hsa:6337,P37088,-5.6493,2066,7535,0.2741871267418713,2065,4,2061,0.9980629539951574
ion_channel,D00552,2337,hsa:6338,P51168,-5.2156,3622,7535,0.4806901128069011,3621,6,3615,0.9983429991714996
ion_channel,D00552,2337,hsa:6340,P51170,-5.7524,1688,7535,0.22402123424021234,1687,2,1685,0.998814463544754
ion_channel,D00553,4906,hsa:6331,Q14524,-6.4591,1612,7531,0.21404859912362237,1611,0,1611,1.0
ion_channel,D00560,16362,hsa:5310,P98161,-10.0709,882,7366,0.11973934292696171,881,1,880,0.9988649262202043
ion_channel,D00560,16362,hsa:55503,Q9H1D0,-11.6763,100,7366,0.013575889220743959,99,0,99,1.0
ion_channel,D00560,16362,hsa:6261,P21817,-9.9164,1039,7366,0.14105348900352974,1038,2,1036,0.9980732177263969
ion_channel,D00560,16362,hsa:6262,Q92736,-9.4787,1556,7366,0.211240836274776,1555,5,1550,0.9967845659163987
ion_channel,D00560,16362,hsa:6263,Q15413,-9.6009,1399,7366,0.189926690198208,1398,3,1395,0.9978540772532188
ion_channel,D00560,16362,hsa:773,O00555,-6.1755,6921,7366,0.9395872929676894,6920,11,6909,0.9984104046242774
ion_channel,D00560,16362,hsa:779,Q13698,-6.6239,6674,7366,0.9060548465924518,6673,10,6663,0.9985014236475348
ion_channel,D00560,16362,hsa:781,P54289,-9.5113,1511,7366,0.20513168612544122,1510,4,1506,0.9973509933774835
ion_channel,D00560,16362,hsa:782,Q02641,-7.9968,4361,7366,0.592044528916644,4360,8,4352,0.998165137614679
ion_channel,D00560,16362,hsa:784,P54284,-9.1747,2019,7366,0.27409720336682053,2018,6,2012,0.9970267591674926
ion_channel,D00560,16362,hsa:785,O00305,-7.6908,5021,7366,0.6816453977735542,5020,9,5011,0.998207171314741
ion_channel,D00560,16362,hsa:8989,O75762,-9.1632,2035,7366,0.27626934564213956,2034,7,2027,0.9965585054080629
ion_channel,D00574,2145,hsa:1141,P17787,-6.1636,3575,7527,0.4749568221070812,3574,0,3574,1.0
ion_channel,D00611,13221,hsa:1135,Q15822,-4.3748,5694,7364,0.7732210755024443,5693,4,5689,0.9992973827507465
ion_channel,D00611,13221,hsa:1136,P32297,-4.9136,3757,7364,0.5101846822379141,3756,1,3755,0.9997337593184239
ion_channel,D00611,13221,hsa:1137,P43681,-5.4355,1841,7364,0.25,1840,0,1840,1.0
ion_channel,D00611,13221,hsa:1139,P36544,-4.752,4388,7364,0.5958718087995655,4387,2,4385,0.9995441075906086
ion_channel,D00611,13221,hsa:55584,Q9UGM1,-4.5156,5220,7364,0.7088538837588267,5219,3,5216,0.9994251772370186
ion_channel,D00618,4499,hsa:5310,P98161,-7.0162,795,7451,0.10669708763924306,794,4,790,0.9949622166246851
ion_channel,D00618,4499,hsa:55503,Q9H1D0,-7.2773,488,7451,0.06549456448798818,487,3,484,0.9938398357289527
ion_channel,D00618,4499,hsa:6261,P21817,-6.5933,1526,7451,0.20480472419809423,1525,7,1518,0.9954098360655738
ion_channel,D00618,4499,hsa:6262,Q92736,-6.887,999,7451,0.1340759629579922,998,5,993,0.9949899799599199
ion_channel,D00618,4499,hsa:6263,Q15413,-6.8441,1075,7451,0.1442759361159576,1074,6,1068,0.994413407821229
ion_channel,D00618,4499,hsa:773,O00555,-4.3292,6929,7451,0.9299422896255536,6928,14,6914,0.9979792147806005
ion_channel,D00618,4499,hsa:776,Q01668,-7.365,402,7451,0.05395248959871158,401,1,400,0.9975062344139651
ion_channel,D00618,4499,hsa:777,Q15878,-7.5782,256,7451,0.03435780432156758,255,0,255,1.0
ion_channel,D00618,4499,hsa:779,Q13698,-4.3991,6896,7451,0.9255133539122266,6895,13,6882,0.9981145757795504
ion_channel,D00618,4499,hsa:781,P54289,-7.2792,484,7451,0.06495772379546369,483,2,481,0.9958592132505176
ion_channel,D00618,4499,hsa:782,Q02641,-5.0905,6068,7451,0.8143873305596564,6067,12,6055,0.9980220866985331
ion_channel,D00618,4499,hsa:784,P54284,-6.0542,3055,7451,0.4100120789155818,3054,9,3045,0.9970530451866405
ion_channel,D00618,4499,hsa:785,O00305,-5.4756,4997,7451,0.6706482351362233,4996,11,4985,0.9977982385908727
ion_channel,D00618,4499,hsa:8913,O43497,-6.5343,1672,7451,0.22439940947523823,1671,8,1663,0.995212447636146
ion_channel,D00618,4499,hsa:8989,O75762,-6.0532,3064,7451,0.4112199704737619,3063,10,3053,0.9967352269017303
ion_channel,D00619,62969,hsa:3738,P22001,-5.5168,4933,7366,0.6696986152592995,4932,0,4932,1.0
ion_channel,D00619,62969,hsa:779,Q13698,-4.2768,6963,7366,0.9452891664404018,6962,1,6961,0.9998563631140477
ion_channel,D00629,4507,hsa:5310,P98161,-6.7624,1570,7452,0.21068169618894256,1569,7,1562,0.9955385595920969
ion_channel,D00629,4507,hsa:55503,Q9H1D0,-6.7135,1704,7452,0.2286634460547504,1703,8,1695,0.995302407516148
ion_channel,D00629,4507,hsa:6261,P21817,-6.8383,1399,7452,0.18773483628556092,1398,5,1393,0.9964234620886981
ion_channel,D00629,4507,hsa:6262,Q92736,-7.4191,466,7452,0.06253354804079442,465,1,464,0.9978494623655914
ion_channel,D00629,4507,hsa:6263,Q15413,-6.9835,1101,7452,0.14774557165861513,1100,3,1097,0.9972727272727273
ion_channel,D00629,4507,hsa:773,O00555,-4.3764,7054,7452,0.9465915190552872,7053,14,7039,0.9980150290656459
ion_channel,D00629,4507,hsa:776,Q01668,-7.4085,475,7452,0.06374127750939346,474,2,472,0.9957805907172996
ion_channel,D00629,4507,hsa:777,Q15878,-6.7982,1486,7452,0.19940955448201825,1485,6,1479,0.9959595959595959
ion_channel,D00629,4507,hsa:779,Q13698,-4.392,7041,7452,0.9448470209339774,7040,13,7027,0.9981534090909091
ion_channel,D00629,4507,hsa:781,P54289,-8.1231,109,7452,0.014626945786366077,108,0,108,1.0
ion_channel,D00629,4507,hsa:782,Q02641,-5.404,5718,7452,0.7673107890499195,5717,12,5705,0.9979009970264124
ion_channel,D00629,4507,hsa:784,P54284,-6.6664,1807,7452,0.24248523886205045,1806,9,1797,0.9950166112956811
ion_channel,D00629,4507,hsa:785,O00305,-6.2598,2996,7452,0.4020397208803006,2995,11,2984,0.9963272120200334
ion_channel,D00629,4507,hsa:8913,O43497,-6.84,1395,7452,0.18719806763285024,1394,4,1390,0.9971305595408895
ion_channel,D00629,4507,hsa:8989,O75762,-6.3333,2749,7452,0.36889425657541597,2748,10,2738,0.9963609898107715
ion_channel,D00631,91725,hsa:9132,P56696,-2.3825,1929,7597,0.2539160194813742,1928,0,1928,1.0
ion_channel,D00638,41022,hsa:3746,P48547,-7.6502,3224,7365,0.4377460964019009,3223,0,3223,1.0
ion_channel,D00639,21467,hsa:6328,Q9NY46,-6.3559,718,7282,0.09859928591046416,717,0,717,1.0
ion_channel,D00639,21467,hsa:6329,P35499,-6.2029,1007,7282,0.13828618511397966,1006,1,1005,0.9990059642147118
ion_channel,D00639,21467,hsa:6331,Q14524,-5.9123,1653,7282,0.22699807745124967,1652,2,1650,0.9987893462469734
ion_channel,D00642,64642,hsa:3756,O95259,-8.1923,4791,5853,0.8185545873910814,4790,2,4788,0.9995824634655532
ion_channel,D00642,64642,hsa:3776,O95069,-10.2586,1453,5853,0.24824876131898171,1452,1,1451,0.9993112947658402
ion_channel,D00642,64642,hsa:54207,P57789,-10.2639,1443,5853,0.24654023577652487,1442,0,1442,1.0
ion_channel,D00647,71329,hsa:3757,Q12809,-6.9569,1796,7376,0.24349240780911063,1795,0,1795,1.0
ion_channel,D00647,71329,hsa:3776,O95069,-6.7948,2120,7376,0.2874186550976139,2119,1,2118,0.9995280792826805
ion_channel,D00650,2315,hsa:3778,Q12791,-8.0168,2305,7376,0.3125,2304,0,2304,1.0
ion_channel,D00651,2343,hsa:3778,Q12791,-7.7538,2019,7295,0.27676490747087046,2018,0,2018,1.0
ion_channel,D00654,3647,hsa:3778,Q12791,-7.7394,777,7310,0.10629274965800274,776,0,776,1.0
ion_channel,D00656,4121,hsa:3778,Q12791,-7.2691,755,7319,0.10315616887552945,754,0,754,1.0
ion_channel,D00658,5560,hsa:3778,Q12791,-6.8942,2276,7312,0.3112691466083151,2275,0,2275,1.0
ion_channel,D00694,23706210,hsa:2554,P14867,-7.3251,3098,7397,0.4188184399080708,3097,0,3097,1.0
ion_channel,D00697,3373,hsa:2554,P14867,-6.1588,4857,7398,0.6565287915652879,4856,0,4856,1.0
ion_channel,D00704,5281077,hsa:2554,P14867,-4.3516,4332,7536,0.5748407643312102,4331,0,4331,1.0
ion_channel,D00709,5284583,hsa:8913,O43497,-5.2247,2744,7470,0.36733601070950467,2743,0,2743,1.0
ion_channel,D00711,15851,hsa:2554,P14867,-5.5594,3966,7465,0.5312793034159411,3965,4,3961,0.9989911727616646
ion_channel,D00711,15851,hsa:2557,P48169,-5.651,3651,7465,0.48908238446081714,3650,3,3647,0.9991780821917808
ion_channel,D00711,15851,hsa:2558,P31644,-5.307,4804,7465,0.643536503683858,4803,5,4798,0.9989589839683531
ion_channel,D00711,15851,hsa:2902,Q05586,-5.9954,2509,7465,0.3361018084393838,2508,2,2506,0.9992025518341308
ion_channel,D00711,15851,hsa:2903,Q12879,-6.9637,518,7465,0.06939048894842599,517,0,517,1.0
ion_channel,D00711,15851,hsa:2904,Q13224,-6.7557,770,7465,0.10314802411252512,769,1,768,0.9986996098829649
ion_channel,D00726,4168,hsa:1134,P02708,-5.3154,3814,7397,0.5156144382857916,3813,3,3810,0.999213217938631
ion_channel,D00726,4168,hsa:1135,Q15822,-5.4663,3254,7397,0.43990807083952954,3253,1,3252,0.9996925914540424
ion_channel,D00726,4168,hsa:1137,P43681,-4.8456,5547,7397,0.7498986075435987,5546,5,5541,0.9990984493328525
ion_channel,D00726,4168,hsa:1139,P36544,-5.2968,3888,7397,0.5256184939840476,3887,4,3883,0.998970928736815
ion_channel,D00726,4168,hsa:1141,P17787,-5.823,2142,7397,0.28957685548195217,2141,0,2141,1.0
ion_channel,D00726,4168,hsa:55584,Q9UGM1,-5.4135,3452,7397,0.4666756793294579,3451,2,3449,0.9994204578383077
ion_channel,D00735,68304,hsa:6328,Q9NY46,-7.5665,572,7079,0.080802373216556,571,1,570,0.9982486865148862
ion_channel,D00735,68304,hsa:6329,P35499,-7.2151,963,7079,0.13603616329990112,962,3,959,0.9968814968814969
ion_channel,D00735,68304,hsa:6331,Q14524,-7.8624,311,7079,0.043932758864246364,310,0,310,1.0
ion_channel,D00735,68304,hsa:6336,Q9Y5Y9,-7.4238,702,7079,0.09916654894759147,701,2,699,0.9971469329529244
ion_channel,D00740,5795,hsa:6261,P21817,-5.834,1852,7094,0.26106568931491403,1851,0,1851,1.0
ion_channel,D00740,5795,hsa:6262,Q92736,-5.4709,2829,7094,0.39878770792218776,2828,1,2827,0.9996463932107497
ion_channel,D00740,5795,hsa:6263,Q15413,-5.4401,2924,7094,0.41217930645616013,2923,2,2921,0.9993157714676703
ion_channel,D00761,24244,hsa:1135,Q15822,-8.5659,2419,7046,0.34331535623048537,2418,0,2418,1.0
ion_channel,D00765,441351,hsa:1135,Q15822,-1.0938,2565,7613,0.336923683173519,2564,0,2564,1.0
ion_channel,D00771,2733,hsa:3778,Q12791,-6.2051,1232,7473,0.16486016325438244,1231,0,1231,1.0
ion_channel,D00775,5070,hsa:2890,P42261,-3.9342,7058,7331,0.9627608784613286,7057,9,7048,0.9987246705398894
ion_channel,D00775,5070,hsa:2891,P42262,-5.8839,3835,7331,0.523120993043241,3834,5,3829,0.9986958789775692
ion_channel,D00775,5070,hsa:2895,O43424,-7.0755,762,7331,0.10394216341563224,761,1,760,0.9986859395532195
ion_channel,D00775,5070,hsa:2897,P39086,-7.0997,721,7331,0.09834947483290138,720,0,720,1.0
ion_channel,D00775,5070,hsa:55800,Q9NY72,-5.7453,4291,7331,0.5853226026462965,4290,7,4283,0.9983682983682983
ion_channel,D00775,5070,hsa:6324,Q07699,-5.9645,3596,7331,0.4905197108170782,3595,4,3591,0.9988873435326843
ion_channel,D00775,5070,hsa:6330,Q8IWT1,-5.7083,4415,7331,0.6022370754330924,4414,8,4406,0.9981875849569551
ion_channel,D00775,5070,hsa:6337,P37088,-7.0446,816,7331,0.11130814350020461,815,2,813,0.9975460122699387
ion_channel,D00775,5070,hsa:6338,P51168,-5.819,4051,7331,0.5525849133815305,4050,6,4044,0.9985185185185185
ion_channel,D00775,5070,hsa:6340,P51170,-6.4554,2179,7331,0.29723093711635523,2178,3,2175,0.9986225895316805
ion_channel,D00779,2381,hsa:1135,Q15822,-6.4038,4567,7523,0.6070716469493553,4566,0,4566,1.0
ion_channel,D00809,11065,hsa:3781,Q9H2S1,-6.0059,6498,7570,0.8583883751651255,6497,0,6497,1.0
ion_channel,D00823,62857,hsa:3781,Q9H2S1,-5.7697,6127,7390,0.8290933694181326,6126,0,6126,1.0
ion_channel,D00960,2187,hsa:1141,P17787,-7.1484,1948,7523,0.2589392529575967,1947,0,1947,1.0
ion_channel,D00963,60198,hsa:1141,P17787,-8.8232,1106,7572,0.14606444796619122,1105,0,1105,1.0
ion_channel,D00964,3902,hsa:1141,P17787,-7.4247,2287,7525,0.3039202657807309,2286,0,2286,1.0
ion_channel,D01071,3608,hsa:2554,P14867,-6.7579,2083,7466,0.27899812483257436,2082,0,2082,1.0
ion_channel,D01253,2910,hsa:2554,P14867,-7.0867,3880,7300,0.5315068493150685,3879,0,3879,1.0
ion_channel,D01256,62770,hsa:2891,P42262,-7.7435,4255,7414,0.5739142163474508,4254,1,4253,0.9997649271274095
ion_channel,D01256,62770,hsa:3778,Q12791,-9.7846,589,7414,0.07944429457782573,588,0,588,1.0
ion_channel,D01275,158550,hsa:6261,P21817,-9.397,489,7056,0.06930272108843537,488,1,487,0.9979508196721312
ion_channel,D01275,158550,hsa:6262,Q92736,-10.0338,147,7056,0.020833333333333332,146,0,146,1.0
ion_channel,D01275,158550,hsa:6263,Q15413,-9.3014,559,7056,0.0792233560090703,558,2,556,0.996415770609319
ion_channel,D01287,9270,hsa:6323,P35498,-9.8649,164,7569,0.021667327255912274,163,1,162,0.9938650306748467
ion_channel,D01287,9270,hsa:6326,Q99250,-9.5164,301,7569,0.039767472585546304,300,2,298,0.9933333333333333
ion_channel,D01287,9270,hsa:6328,Q9NY46,-10.4309,46,7569,0.00607742105958515,45,0,45,1.0
ion_channel,D01287,9270,hsa:6329,P35499,-9.118,543,7569,0.07173999207292905,542,4,538,0.992619926199262
ion_channel,D01287,9270,hsa:6331,Q14524,-8.8393,795,7569,0.10503369005152596,794,5,789,0.9937027707808564
ion_channel,D01287,9270,hsa:6335,Q15858,-8.8388,797,7569,0.10529792574976879,796,6,790,0.992462311557789
ion_channel,D01287,9270,hsa:6336,Q9Y5Y9,-9.4067,347,7569,0.04584489364513146,346,3,343,0.9913294797687862
ion_channel,D01350,5282415,hsa:6261,P21817,-8.2796,1250,7418,0.16850903208411971,1249,1,1248,0.9991993594875901
ion_channel,D01350,5282415,hsa:6262,Q92736,-8.9372,468,7418,0.06308978161229442,467,0,467,1.0
ion_channel,D01350,5282415,hsa:6263,Q15413,-7.8254,2128,7418,0.28686977622000537,2127,2,2125,0.999059708509638
ion_channel,D01450,64119,hsa:3752,Q9UK17,-1.6376,4046,7614,0.5313895455739427,4045,7,4038,0.9982694684796044
ion_channel,D01450,64119,hsa:6323,P35498,-1.929,698,7614,0.09167323351720515,697,2,695,0.9971305595408895
ion_channel,D01450,64119,hsa:6326,Q99250,-1.7986,1824,7614,0.23955870764381404,1823,3,1820,0.9983543609434997
ion_channel,D01450,64119,hsa:6328,Q9NY46,-2.0618,155,7614,0.020357236669293406,154,0,154,1.0
ion_channel,D01450,64119,hsa:6329,P35499,-1.6876,3321,7614,0.43617021276595747,3320,6,3314,0.9981927710843373
ion_channel,D01450,64119,hsa:6331,Q14524,-1.7304,2700,7614,0.3546099290780142,2699,5,2694,0.9981474620229714
ion_channel,D01450,64119,hsa:6335,Q15858,-1.7781,2047,7614,0.2688468610454426,2046,4,2042,0.9980449657869013
ion_channel,D01450,64119,hsa:6336,Q9Y5Y9,-2.0135,288,7614,0.037825059101654845,287,1,286,0.9965156794425087
ion_channel,D01453,27072,hsa:1080,P13569,-7.3061,798,7398,0.10786699107866991,797,0,797,1.0
ion_channel,D01453,27072,hsa:3783,O15554,-6.4948,2438,7398,0.3295485266288186,2437,3,2434,0.9987689782519491
ion_channel,D01453,27072,hsa:6261,P21817,-6.5467,2314,7398,0.31278723979453904,2313,2,2311,0.9991353220925205
ion_channel,D01453,27072,hsa:6262,Q92736,-6.6631,2038,7398,0.27547985942146525,2037,1,2036,0.9995090819833088
ion_channel,D01453,27072,hsa:6263,Q15413,-6.4374,2590,7398,0.3500946201676129,2589,4,2585,0.9984550019312476
ion_channel,D01712,157313,hsa:1080,P13569,-9.2333,471,7164,0.06574539363484087,470,0,470,1.0
ion_channel,D01712,157313,hsa:3783,O15554,-7.3416,3478,7164,0.48548297040759353,3477,4,3473,0.998849582973828
ion_channel,D01712,157313,hsa:6261,P21817,-7.6666,2726,7164,0.3805136795086544,2725,2,2723,0.9992660550458715
ion_channel,D01712,157313,hsa:6262,Q92736,-7.8001,2429,7164,0.3390563930764936,2428,1,2427,0.9995881383855024
ion_channel,D01712,157313,hsa:6263,Q15413,-7.6001,2884,7164,0.4025683975432719,2883,3,2880,0.9989594172736732
ion_channel,D01799,71793,hsa:3767,Q14654,-6.2748,4208,7322,0.5747063643813166,4207,0,4207,1.0
ion_channel,D01969,119442,hsa:779,Q13698,-4.115,6566,6838,0.9602222872184849,6565,0,6565,1.0
ion_channel,D02041,656664,hsa:2741,P23415,-6.8078,3441,7392,0.4655032467532468,3440,0,3440,1.0
ion_channel,D02041,656664,hsa:2742,P23416,-6.466,4447,7392,0.6015963203463204,4446,2,4444,0.9995501574448943
ion_channel,D02041,656664,hsa:8001,O75311,-6.5988,4051,7392,0.5480248917748918,4050,1,4049,0.9997530864197531
ion_channel,D02088,108173,hsa:6328,Q9NY46,-6.7372,647,7531,0.0859115655291462,646,0,646,1.0
ion_channel,D02088,108173,hsa:6329,P35499,-6.4455,1221,7531,0.1621298632319745,1220,1,1219,0.9991803278688525
ion_channel,D02088,108173,hsa:6331,Q14524,-6.0202,2360,7531,0.3133713982206878,2359,2,2357,0.9991521831284442
ion_channel,D02173,121587,hsa:1134,P02708,-7.0375,2941,7392,0.3978625541125541,2940,1,2939,0.9996598639455783
ion_channel,D02173,121587,hsa:1135,Q15822,-6.385,4902,7392,0.6631493506493507,4901,4,4897,0.9991838400326464
ion_channel,D02173,121587,hsa:1137,P43681,-7.3549,2109,7392,0.28530844155844154,2108,0,2108,1.0
ion_channel,D02173,121587,hsa:1139,P36544,-6.8324,3551,7392,0.4803841991341991,3550,3,3547,0.9991549295774648
ion_channel,D02173,121587,hsa:55584,Q9UGM1,-6.8332,3548,7392,0.479978354978355,3547,2,3545,0.9994361432196223
ion_channel,D02347,6914273,hsa:6261,P21817,-7.9902,2260,7393,0.3056945759502232,2259,0,2259,1.0
ion_channel,D02356,2520,hsa:10008,Q9Y6H6,-4.6038,6809,7445,0.9145735392881128,6808,40,6768,0.9941245593419507
ion_channel,D02356,2520,hsa:27345,Q86W47,-5.7763,4484,7445,0.6022834116856951,4483,30,4453,0.9933080526433192
ion_channel,D02356,2520,hsa:3738,P22001,-7.6965,472,7445,0.06339825386165211,471,0,471,1.0
ion_channel,D02356,2520,hsa:3745,Q14721,-5.8212,4349,7445,0.584150436534587,4348,28,4320,0.9935602575896965
ion_channel,D02356,2520,hsa:3746,P48547,-5.4397,5397,7445,0.7249160510409671,5396,34,5362,0.9936990363232023
ion_channel,D02356,2520,hsa:3749,Q03721,-3.9197,7186,7445,0.965211551376763,7185,44,7141,0.9938761308281141
ion_channel,D02356,2520,hsa:3751,Q9NZV8,-7.2071,997,7445,0.13391537944929482,996,5,991,0.9949799196787149
ion_channel,D02356,2520,hsa:3752,Q9UK17,-6.7685,1810,7445,0.24311618535930155,1809,11,1798,0.9939192924267551
ion_channel,D02356,2520,hsa:3753,P15382,-5.757,4539,7445,0.609670920080591,4538,31,4507,0.9931687968267959
