reranked_rank_1_based,pubchem_cid,ligand_title,uniprot_id,known_target_yamanishi,known_target_bindingdb,known_target_any_supported,hit_value_score,affinity,raw_affinity_rank_1_based,rank_percentile,reverse_rank_percentile,affinity_zscore_within_ligand,affinity_robust_zscore_within_ligand,affinity_gap_to_next_weaker,affinity_gap_to_previous_stronger,total_ranked_uniprots
5537,1794427,ChlorogenicAcid,P25789,0,0,0,0.0005373859022166843,-7.4277,2867,0.3808954430716089,0.619237411983526,-0.27293428336186654,-0.4944901659924674,0.0009999999999994458,0.0005000000000006111,7527
5538,1794427,ChlorogenicAcid,Q6ZMT1,0,0,0,0.000537356267618815,-6.3904,5743,0.7629865816394313,0.2371462734157035,0.5781832838194713,0.952434091226113,0.0,0.00010000000000065512,7527
5539,1794427,ChlorogenicAcid,Q6MZP7,0,0,0,0.0005368541220778941,-6.2014,6172,0.8199814002922812,0.18015145476285377,0.7332601373789747,1.216069186776399,0.0004999999999997229,0.0005000000000006111,7527
5540,1794427,ChlorogenicAcid,Q9BXW4,0,0,0,0.0005361123909855519,-7.4414,2834,0.3765112262521589,0.6236216288029759,-0.2841753039637988,-0.5136002231831496,0.0,0.0,7527
5541,1794427,ChlorogenicAcid,P28799,0,0,0,0.0005355930334940282,-6.5907,5190,0.6895177361498604,0.3106151189052744,0.4138346395445053,0.6730366857302273,0.000700000000000145,0.00020000000000042206,7527
5542,1794427,ChlorogenicAcid,Q14188,0,0,0,0.0005354381370669926,-6.189,6192,0.8226385013949781,0.17749435366015676,0.7434344917924021,1.233365880875994,0.0004999999999997229,0.00039999999999995595,7527
5543,1794427,ChlorogenicAcid,Q99496,0,0,0,0.0005351123529292927,-7.4208,2873,0.38169257340241797,0.6184402816527168,-0.2672727474382657,-0.4848653926628539,0.00019999999999953388,0.0,7527
5544,1794427,ChlorogenicAcid,P25440,0,0,0,0.0005345662187702919,-7.1791,3489,0.46353128736548427,0.5366015676896506,-0.06895488762169462,-0.1477193471892874,0.00020000000000042206,0.0004999999999997229,7527
5545,1794427,ChlorogenicAcid,Q9UKE5,0,0,0,0.0005345433565646093,-7.8596,1921,0.25521456091404277,0.7449182941410921,-0.6273136116811765,-1.0969451806388626,0.002200000000000202,0.0006999999999992568,7527
5546,1794427,ChlorogenicAcid,P59998,0,0,0,0.0005344704585612243,-6.4616,5539,0.7358841503919225,0.2642487046632125,0.5197627971875313,0.8531175896219839,0.0017999999999993577,0.00010000000000065512,7527
5547,1794427,ChlorogenicAcid,P23511,0,0,0,0.0005342845124450705,-5.9098,6636,0.8816261458748506,0.11850670918028428,0.9725215685850654,1.622820477053983,0.0008999999999996788,0.00020000000000042206,7527
5548,1794427,ChlorogenicAcid,P78417,0,0,0,0.0005339108770784339,-7.1305,3611,0.4797396040919357,0.5203932509631992,-0.02907798242067912,-0.07992746547635611,0.0,0.00039999999999995595,7527
5549,1794427,ChlorogenicAcid,O60934,0,0,0,0.0005338054365207742,-5.124,7142,0.9488508037730836,0.05128205128205132,1.6172802539134132,2.7189287208815744,0.0019000000000000128,0.000300000000000189,7527
5550,1794427,ChlorogenicAcid,P35555,0,0,0,0.0005337699194905388,-6.7677,4651,0.6179088614321775,0.38222399362295734,0.26860393541735167,0.42614032640535693,0.0006999999999992568,0.00010000000000065512,7527
5551,1794427,ChlorogenicAcid,Q9P0M2,0,0,0,0.0005330317136642887,-7.3971,2941,0.39072671715158763,0.6094061379035473,-0.2478266023093757,-0.45180638861765954,0.00039999999999995595,9.999999999976694e-05,7527
5552,1794427,ChlorogenicAcid,P10176,0,0,0,0.0005328055724361118,-5.1221,7143,0.9489836588282184,0.05114919622691638,1.6188392275735353,2.7215790207839317,0.00039999999999995595,0.0019000000000000128,7527
5553,1794427,ChlorogenicAcid,Q13084,0,0,0,0.0005324903892390237,-7.0211,3915,0.5201275408529294,0.4800053142022054,0.06068607990423971,0.07267401311201041,0.0,0.00039999999999995595,7527
5554,1794427,ChlorogenicAcid,Q6PJG2,0,0,0,0.0005323151078926291,-6.7232,4793,0.6367742792613259,0.3633585757938089,0.30511673956231355,0.4882131399079365,0.0,9.999999999976694e-05,7527
5555,1794427,ChlorogenicAcid,Q68CP9,0,0,0,0.0005315756264016743,-7.8169,2015,0.26770293609671847,0.7324299189584164,-0.5922777299510665,-1.0373831775700944,0.001100000000000101,0.00039999999999995595,7527
5556,1794427,ChlorogenicAcid,O43765,0,0,0,0.0005308677214367718,-6.1138,6345,0.8429653248306098,0.157167530224525,0.8051370282351248,1.3382619612219273,0.0029000000000003467,0.00019999999999953388,7527
5557,1794427,ChlorogenicAcid,P28676,0,0,0,0.000530774203321724,-7.2709,3267,0.434037465125548,0.5660953899295869,-0.14427793077916776,-0.27577067931371213,0.001000000000000334,0.0,7527
5558,1794427,ChlorogenicAcid,Q2YD98,0,0,0,0.0005307385010233578,-6.7734,4631,0.6152517603294806,0.38488109472565435,0.2639270144369857,0.41818942669828474,0.0,0.00020000000000042206,7527
5559,1794427,ChlorogenicAcid,O43557,0,0,0,0.0005304747413718909,-6.9435,4146,0.5508170585890794,0.4493157964660556,0.12435784623343217,0.18091784070302655,0.00010000000000065512,0.000700000000000145,7527
5560,1794427,ChlorogenicAcid,Q9UHA4,0,0,0,0.0005302414112788949,-6.4634,5534,0.7352198751162482,0.26491297993888663,0.5182858747726786,0.8506067791881713,0.00020000000000042206,0.0,7527
5561,1794427,ChlorogenicAcid,O76093,0,0,0,0.0005297541065855414,-6.0592,6446,0.8563836853992295,0.14374916965590545,0.8499370081523152,1.4144232110475665,0.0011999999999998678,0.000300000000000189,7527
5562,1794427,ChlorogenicAcid,P42331,0,0,0,0.000529474560251886,-6.6842,4920,0.6536468712634516,0.34648598379168327,0.3371167252174496,0.5426140326405361,0.0004999999999997229,0.0,7527
5563,1794427,ChlorogenicAcid,Q9UQ80,0,0,0,0.0005286784678553833,-7.6856,2299,0.3054337717550153,0.6946990833001196,-0.48454444491210963,-0.8542335053703448,0.000300000000000189,0.0011999999999998678,7527
5564,1794427,ChlorogenicAcid,P60520,0,0,0,0.0005286642947796689,-7.3967,2942,0.39085957220672246,0.6092732828484124,-0.24749839732829743,-0.4512484307434791,0.0,0.00039999999999995595,7527
5565,1794427,ChlorogenicAcid,P28289,0,0,0,0.0005286537659006577,-6.315,5935,0.7884947522253222,0.21163810282981266,0.6400499227527329,1.057609150509136,0.0,9.999999999976694e-05,7527
5566,1794427,ChlorogenicAcid,A0A0B4J1V1,0,0,0,0.0005286394746143475,-6.5572,5273,0.7005447057260529,0.29958814932908195,0.44132180670981414,0.7197656576928443,0.00140000000000029,9.999999999976694e-05,7527
5567,1794427,ChlorogenicAcid,P78556,0,0,0,0.0005278592311890864,-6.8588,4379,0.5817722864354988,0.418360568619636,0.1938552509767657,0.29906542056074825,0.00019999999999953388,0.00010000000000065512,7527
5568,1794427,ChlorogenicAcid,Q96EP1,0,0,0,0.0005275631331833181,-6.8169,4497,0.5974491829414109,0.4026836721137239,0.2282347227447184,0.3575115078811544,0.0005000000000006111,0.0004999999999997229,7527
5569,1794427,ChlorogenicAcid,Q9Y219,0,0,0,0.0005273375508888456,-7.1915,3461,0.4598113458217085,0.5403215092334264,-0.07912924203512195,-0.1650160412888822,9.999999999976694e-05,0.0,7527
5570,1794427,ChlorogenicAcid,Q9UNE7,0,0,0,0.0005269535092979806,-6.6938,4882,0.6485983791683274,0.35153447588680753,0.3292398056715695,0.5292230436602031,0.00020000000000042206,0.0,7527
5571,1794427,ChlorogenicAcid,P78545,0,0,0,0.000526586640576453,-6.1281,6314,0.8388468181214295,0.16128603693370536,0.7934037001615755,1.3183149672199752,0.00019999999999953388,0.000300000000000189,7527
5572,1794427,ChlorogenicAcid,P61081,0,0,0,0.0005265657919560363,-7.2127,3408,0.45277002789956156,0.5473628271555733,-0.09652410603227286,-0.19458780862044914,0.00039999999999995595,0.0,7527
5573,1794427,ChlorogenicAcid,P58062,0,0,0,0.0005263243485484204,-6.2563,6052,0.8040387936760994,0.1960940613790355,0.6882140037259754,1.1394894685451245,0.00010000000000065512,9.999999999976694e-05,7527
5574,1794427,ChlorogenicAcid,Q86WV5,0,0,0,0.0005260497559045057,-6.1476,6271,0.8331340507506311,0.16699880430450376,0.7774037073340078,1.291114520853676,0.000700000000000145,0.001100000000000101,7527
5575,1794427,ChlorogenicAcid,P31943,0,0,0,0.0005259473570944918,-7.3219,3142,0.41743058323369203,0.5827022718214427,-0.18612406586665292,-0.34691030827172603,0.000600000000000378,0.00019999999999953388,7527
5576,1794427,ChlorogenicAcid,Q8NI77,0,0,0,0.0005255744688176084,-7.7631,2129,0.28284841238209113,0.7172844426730437,-0.5481341599960328,-0.9623378434928161,0.0025999999999992696,0.000600000000000378,7527
5577,1794427,ChlorogenicAcid,P37235,0,0,0,0.0005255585257291288,-7.3682,3032,0.4028165271688588,0.5973163278862761,-0.2241137924264674,-0.41149393220811825,0.0,0.000300000000000189,7527
5578,1794427,ChlorogenicAcid,Q02747,0,0,0,0.0005252922191301953,-7.774,2102,0.27926132589345026,0.7208715291616846,-0.557077745730417,-0.9775421955642352,9.999999999976694e-05,0.000300000000000189,7527
5579,1794427,ChlorogenicAcid,Q9BSV6,0,0,0,0.0005248390877353324,-6.5088,5404,0.717948717948718,0.2821841371064169,0.48103460942029014,0.7872785604686848,0.000700000000000145,0.00020000000000042206,7527
5580,1794427,ChlorogenicAcid,P0DN86,0,0,0,0.0005245828440506523,-6.1228,6322,0.8399096585625083,0.1602231964926265,0.7977524161608632,1.325707909052867,0.00019999999999953388,0.00140000000000029,7527
5581,1794427,ChlorogenicAcid,O95347,0,0,0,0.0005244841672089945,-7.0985,3696,0.49103228377839775,0.5091005712767371,-0.002821583934413978,-0.03529083554191611,0.0011999999999998678,0.001300000000000523,7527
5582,1794427,ChlorogenicAcid,O43236,0,0,0,0.0005243041201484775,-5.3474,7040,0.9352995881493291,0.06483326690580582,1.4339777719811744,2.407309248151764,0.000300000000000189,0.0002999999999993008,7527
5583,1794427,ChlorogenicAcid,P43694,0,0,0,0.0005241467441026809,-7.1206,3631,0.4823967051946327,0.5177361498605022,-0.020954909138990833,-0.06611800809038872,9.999999999976694e-05,0.0005000000000006111,7527
5584,1794427,ChlorogenicAcid,Q5T0W9,0,0,0,0.0005241359709915405,-6.0847,6390,0.848943802311678,0.15118905274345684,0.8290139406085727,1.3788533965685594,0.0004999999999997229,0.002400000000000624,7527
5585,1794427,ChlorogenicAcid,P01286,0,0,0,0.0005241266473478669,-7.7016,2254,0.2994552942739471,0.7006775607811877,-0.4976726441552422,-0.8765518203375647,0.0,0.000300000000000189,7527
5586,1794427,ChlorogenicAcid,Q9UKS7,0,0,0,0.0005238724884970763,-5.373,7023,0.9330410522120367,0.06709180284309813,1.4129726531921625,2.371599944204213,0.000700000000000145,0.0,7527
5587,1794427,ChlorogenicAcid,P52434,0,0,0,0.0005232854501847404,-6.7321,4762,0.6326557725521456,0.36747708250298927,0.29781417873332133,0.47579857720742086,0.00039999999999995595,0.00020000000000042206,7527
5588,1794427,ChlorogenicAcid,P08151,0,0,0,0.0005228928113048277,-6.3752,5775,0.7672379434037465,0.23289491165138831,0.5906550731004466,0.9736364904449709,0.0,0.0005999999999994898,7527
5589,1794427,ChlorogenicAcid,P56178,0,0,0,0.0005228362517943223,-6.8941,4284,0.5691510561976884,0.4309817988574465,0.1648911613966042,0.2498256381643187,0.0015000000000000568,0.00020000000000042206,7527
5590,1794427,ChlorogenicAcid,Q8WUH1,0,0,0,0.0005227566297990803,-6.523,5356,0.7115716753022453,0.28856117975288964,0.4693833325920102,0.7674710559352773,9.999999999976694e-05,0.00010000000000065512,7527
5591,1794427,ChlorogenicAcid,P20929,0,0,0,0.0005226662367671596,-5.6365,6873,0.9131127939418094,0.08702006111332539,1.1967676219068235,2.004045194587809,0.0007999999999999119,0.00140000000000029,7527
5592,1794427,ChlorogenicAcid,P78543,0,0,0,0.0005225240830371053,-6.464,5531,0.7348213099508436,0.2653115451042912,0.5177935673010609,0.8497698423769,0.0,0.00019999999999953388,7527
5593,1794427,ChlorogenicAcid,Q15650,0,0,0,0.0005225232412572925,-6.6947,4876,0.6478012488375182,0.3523316062176166,0.3285013444641436,0.5279676384432974,9.999999999976694e-05,0.000300000000000189,7527
5594,1794427,ChlorogenicAcid,Q9NP95,0,0,0,0.0005223190334700388,-6.6037,5156,0.6850006642752757,0.3151321907798592,0.40316797765946016,0.6549030548193613,0.00039999999999995595,0.0,7527
5595,1794427,ChlorogenicAcid,P42773,0,0,0,0.0005206875744982234,-6.4205,5657,0.7515610468978344,0.2485718081573004,0.5534858589933281,0.9104477611940304,0.0005999999999994898,0.0015000000000000568,7527
5596,1794427,ChlorogenicAcid,Q16864,0,0,0,0.0005203413201850184,-7.6824,2306,0.3063637571409592,0.6937690979141756,-0.48191880506348345,-0.8497698423769012,0.00010000000000065512,0.0002999999999993008,7527
5597,1794427,ChlorogenicAcid,P42575,0,0,0,0.0005203108336798444,-6.5178,5377,0.714361631460077,0.2857712235950578,0.4736499973460278,0.774724508299623,0.00010000000000065512,0.0002999999999993008,7527
5598,1794427,ChlorogenicAcid,Q9H0U6,0,0,0,0.0005198071621741491,-6.7587,4684,0.6222930782516275,0.37783977680350733,0.2759885474916133,0.4386943785744174,0.00039999999999995595,0.0015999999999998238,7527
5599,1794427,ChlorogenicAcid,P03950,0,0,0,0.0005189117971303407,-6.841,4427,0.5881493290819716,0.41198352597316323,0.20846037263475015,0.3238945459617796,0.00020000000000042206,0.0005999999999994898,7527
5600,1794427,ChlorogenicAcid,P60484,0,0,0,0.0005189096311614885,-7.6426,2397,0.31845356715823037,0.6816792878969045,-0.4492624094461908,-0.7942530338959408,0.0018000000000002458,0.000300000000000189,7527
5601,1794427,ChlorogenicAcid,Q9HAU0,0,0,0,0.0005177029111321888,-6.7095,4833,0.6420884814667198,0.358044373588415,0.3163577601642458,0.5073231970986187,0.0015000000000000568,0.0,7527
5602,1794427,ChlorogenicAcid,Q9H694,0,0,0,0.0005165638776578361,-5.2964,7066,0.9387538195828351,0.061379035472299726,1.4758239070686596,2.4784488771097783,0.00039999999999995595,0.0009999999999994458,7527
5603,1794427,ChlorogenicAcid,P26998,0,0,0,0.0005161660228968866,-6.8216,4486,0.5959877773349276,0.40414507772020725,0.22437831421704846,0.3509555028595339,9.999999999976694e-05,0.0,7527
5604,1794427,ChlorogenicAcid,P78504,0,0,0,0.0005160300986687821,-6.4468,5577,0.7409326424870466,0.25920021256808823,0.5319063814874291,0.8737620309666626,0.0005999999999994898,0.00010000000000065512,7527
5605,1794427,ChlorogenicAcid,Q56A73,0,0,0,0.0005158967099079505,-6.6033,5157,0.6851335193304106,0.31499933572472427,0.40349618264053844,0.6554610126935417,0.00039999999999995595,0.00039999999999995595,7527
5606,1794427,ChlorogenicAcid,Q99962,0,0,0,0.0005151623027265453,-7.1141,3652,0.48518666135246447,0.5149461937026704,-0.015621578196468271,-0.05705119263495567,0.00019999999999953388,0.000700000000000145,7527
5607,1794427,ChlorogenicAcid,Q9NZJ0,0,0,0,0.0005148573907550661,-4.2637,7413,0.9848545237146273,0.01527833134050749,2.3231671169675967,3.918956618775283,0.030899999999999928,0.0008999999999996788,7527
5608,1794427,ChlorogenicAcid,Q8N5Z5,0,0,0,0.0005144455104188944,-6.2475,6071,0.8065630397236615,0.19356981533147333,0.695434513309699,1.1517645417770965,0.00039999999999995595,0.000600000000000378,7527
5609,1794427,ChlorogenicAcid,O95819,0,0,0,0.0005143904934592691,-7.741,2173,0.28869403480802447,0.7114388202471105,-0.5300008347914559,-0.9315106709443435,0.0015999999999998238,0.00020000000000042206,7527
5610,1794427,ChlorogenicAcid,O75525,0,0,0,0.0005141209099616245,-6.2888,5986,0.7952703600371994,0.2048624950179354,0.6615473490133627,1.0941553912679591,0.00020000000000042206,0.0011999999999998678,7527
5611,1794427,ChlorogenicAcid,O14763,0,0,0,0.0005140754040752662,-6.3597,5810,0.7718878703334662,0.22824498472166865,0.6033730161172315,0.9952573580694657,0.0,0.0015000000000000568,7527
5612,1794427,ChlorogenicAcid,P81605,0,0,0,0.0005140138614479021,-4.8493,7254,0.9637305699481865,0.03640228510694832,1.842675024668945,3.102106290975031,0.000300000000000189,0.0012999999999996348,7527
5613,1794427,ChlorogenicAcid,Q9BV40,0,0,0,0.0005137057753000123,-5.7221,6817,0.905672910854258,0.09445994420087689,1.126531755956064,1.8846422095131818,0.000600000000000378,0.0,7527
5614,1794427,ChlorogenicAcid,Q13422,0,0,0,0.0005137004018335554,-5.4339,6975,0.9266640095655639,0.07346884548957089,1.363003444822989,2.286650857860231,0.0008000000000008001,9.999999999976694e-05,7527
5615,1794427,ChlorogenicAcid,Q96EL2,0,0,0,0.0005128983653333487,-6.5229,5357,0.7117045303573801,0.2884283246977547,0.46946538383727954,0.7676105454038221,0.0,9.999999999976694e-05,7527
5616,1794427,ChlorogenicAcid,P35442,0,0,0,0.0005127804535583886,-8.2004,1318,0.1751029626677295,0.8250298923874053,-0.9069442555598999,-1.5723252894406479,0.0,0.0,7527
5617,1794427,ChlorogenicAcid,O95866,0,0,0,0.0005126871239953535,-6.3286,5900,0.7838448252956025,0.21628802975953232,0.6288909533960707,1.038638582787,0.00039999999999995595,0.0005000000000006111,7527
5618,1794427,ChlorogenicAcid,Q86VP1,0,0,0,0.000512506620814555,-7.1437,3567,0.4738939816660024,0.5262388733891324,-0.039908746796263744,-0.09834007532431305,0.0007999999999999119,0.00020000000000042206,7527
5619,1794427,ChlorogenicAcid,Q13153,0,0,0,0.0005122851087628826,-7.1809,3486,0.4631327222000797,0.5370001328550551,-0.07043181003654722,-0.15023015762309996,0.00020000000000042206,0.000700000000000145,7527
5620,1794427,ChlorogenicAcid,Q7Z628,0,0,0,0.0005120108571917894,-6.8234,4479,0.5950577919489837,0.40507506310615116,0.22290139180219584,0.34844469242572135,0.00020000000000042206,0.0,7527
5621,1794427,ChlorogenicAcid,Q9H0M4,0,0,0,0.0005118899416392884,-6.5927,5184,0.6887206058190514,0.31141224923608346,0.4121936146391139,0.6702468963593252,0.0008999999999996788,0.0,7527
5622,1794427,ChlorogenicAcid,Q8IWE4,0,0,0,0.0005115382724786634,-6.4459,5581,0.741464062707586,0.2586687923475488,0.532644842694855,0.8750174361835683,0.00019999999999953388,9.999999999976694e-05,7527
5623,1794427,ChlorogenicAcid,Q16552,0,0,0,0.000511262377109491,-7.3208,3144,0.41769629334396174,0.5824365617111731,-0.18522150216868746,-0.34537592411772955,0.0007999999999999119,0.0004999999999997229,7527
5624,1794427,ChlorogenicAcid,Q9NVS2,0,0,0,0.0005112090270259606,-7.6054,2471,0.3282848412382091,0.6718480138169257,-0.418739346205908,-0.7423629515971552,0.00020000000000042206,0.00019999999999953388,7527
5625,1794427,ChlorogenicAcid,Q92879,0,0,0,0.0005104407218073449,-6.1578,6250,0.8303440945927992,0.1697887604623356,0.7690344803165107,1.2768865950620731,0.000700000000000145,0.0004999999999997229,7527
5626,1794427,ChlorogenicAcid,Q6IAA8,0,0,0,0.0005101515940549595,-5.4989,6949,0.923209778132058,0.07692307692307687,1.3096701353977633,2.195982703305901,0.0030000000000001137,9.999999999976694e-05,7527
5627,1794427,ChlorogenicAcid,O60232,0,0,0,0.0005101234234646037,-5.6948,6838,0.9084628670120898,0.09166998804304505,1.148931745914659,1.9227228344260012,0.002200000000000202,0.0034000000000000696,7527
5628,1794427,ChlorogenicAcid,P16333,0,0,0,0.0005100168851782032,-6.4148,5671,0.7534210176697224,0.24671183738541247,0.5581627799736941,0.9183986609011026,0.0,0.001000000000000334,7527
5629,1794427,ChlorogenicAcid,Q9NR16,0,0,0,0.0005097299509981665,-6.3646,5800,0.7705593197821177,0.22957353527301716,0.599352505099022,0.9884223741107544,0.000600000000000378,9.999999999976694e-05,7527
5630,1794427,ChlorogenicAcid,O94864,0,0,0,0.0005096689466881748,-6.1329,6300,0.8369868473495417,0.16314600770559318,0.7894652403886354,1.3116194727298087,0.00020000000000042206,0.0007999999999999119,7527
5631,1794427,ChlorogenicAcid,Q8WXD5,0,0,0,0.0005093571473239049,-5.921,6622,0.8797661751029626,0.1203666799521722,0.9633318291148723,1.6071976565769284,0.000300000000000189,0.00019999999999953388,7527
5632,1794427,ChlorogenicAcid,Q15543,0,0,0,0.0005091106825609171,-6.2044,6165,0.8190514149063371,0.18108144014879768,0.7307986000208873,1.211884502720045,0.0002999999999993008,0.00010000000000065512,7527
5633,1794427,ChlorogenicAcid,Q6P4R8,0,0,0,0.0005088080798759047,-6.1195,6334,0.8415039192241265,0.15862893583100834,0.8004601072547588,1.3303110615148552,0.000600000000000378,0.00019999999999953388,7527
